290387,occ,,,12816,,n. gen. Comodactylus n. sp. ostromi,species,139627,nomen dubium,Rhamphorhynchoidea,,suborder,38462,Kimmeridgian,Tithonian,157.3,145,Galton,1981,4390,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,individuals,-106.00222,41.893055,"YPM (holotype), right fourth metacarpal IV","Quarry 9, Como Bluff (YPM)",,"Mammal Quarry, WY-15",US,Wyoming,Albany,stated in text,seconds,small collection,"SW 1/4 of sec. 12, T22N, R77W, Como Bluff",gp_mid,-40.45,28.57,101,US,,Morrison,,Brushy Basin,bed,,,,,,,,middle upper part of the Morrison series,Secondary lithology described as 'coarse sandstone',mudstone,"gray,green",,,Y,sandstone,coarse,,,,fluvial-lacustrine indet.,,"Several hypotheses for the paleoenvironment (lacustrine, ephemeral ponds)","macrofossils,mesofossils",none,some,,,,,,body,medium,parautochthonous,,concentrate,concentrated,,common,,occasional,,,,general faunal/floral,"bulk,selective quarrying,mechanical,sieve,field collection","USNM,YPM","some macrofossils,some microfossils",,,W. Reed,,,"Revision of previously proposed taxa. The fauna is said to also contain 'fish, small reptiles, and mammals'.",marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Comodactylus,n. gen.,,,ostromi,n. sp.,J. Alroy,R. Whatley,R. Butler
292854,occ,,,27891,,n. gen. Jeholopterus n. sp. ningchengensis,species,138757,,Jeholopterus ningchengensis,,species,138757,Early Callovian,,164.7,161.2,Wang et al.,2002,30959,Chordata,33815,Reptilia,36322,Pterosauria,38461,Anurognathidae,100408,Jeholopterus,138743,,,,1,individuals,119.238609,41.316387,"IVPP V 12705 (holotype), complete articulated skeleton",Daohugou,,,CN,Nei Mongol,,stated in text,seconds,outcrop,"Daohugou, Ningcheng county, eastern Nei Mongol (west of Liaoning province), northeastern China. 41°18.979 N, longitude 119°14.318E",gp_mid,130.48,48.9,604,CN,,Tiaojishan,,,formation,,,,,,,,"Zhou et al (2013): ""The Daohugou site in the Tiaojishan Formation of Inner Mongolia, China; the locality was directly dated to be 165–164 million years (Myr) old"".\r\n\r\nOlder information: ""possible dates [range] from Middle Jurassic to Early Cretaceous. However, published radioisotopic [both 40Ar/39Ar and zircon U-Pb] dating results span... 152 to 168 Myr"" = Bathonian to Kimmeridgian (Zhang et al. 2008). Also referred to as Haifanggou Formation\r\n\r\n""Several recent isotope datings, using both 40 Ar/39Ar and SHRIMP U-Pb methods, have indicated that the age of the (underlying) ignimbrite is between the late Middle Jurassic and early Late Jurassic, or 159-164 Ma. Therefore, the Daohugou Bed cannot be older than this age, and is not comparable to the Middle Jurassic Jiulongshan Formation"" (Wang et al. 2005). Unit is older than overlying Yixian Formation. Age is therefore constrained to Callovian-Barremian\r\n\r\n","""tuffaceous shale""; ""freshwater shales interbedded with tuffs""","""shale""",,lithified,,Y,tuff,,,,,lacustrine - large,,,"macrofossils,mesofossils",some,some,,,,,,"body,mold/impression,adpression,soft parts,original phosphate",excellent,parautochthonous,,,,,,,,,,Some conchostracan and insect fossils preserved as stomach contents within salamanders Jeholotriton and Chunerpeton.,taxonomic,"bulk,selective quarrying,mechanical,field collection",IVPP,,,,,,IVPP and NIGP collections,,marine,,actively mobile,volant,,insectivore,,,,hydroxyapatite,,,,Jeholopterus,n. gen.,,,ningchengensis,n. sp.,M. Carrano,M. Carrano,R. Butler
293760,occ,,IF,28004,,Pteraichnus sp.,genus,72318,,Pteraichnus,,genus,72318,Early Cenomanian,,99.6,93.5,Calvo and Lockley,2001,7667,Chordata,33815,Reptilia,36322,Pterosauria,38461,Pteraichnidae,72319,Pteraichnus,72318,,,,,,-68.830276,-39.269169,,Villa El Chocón tracksite,,,AR,Neuquén,,estimated from map,seconds,outcrop,"NW shore of Lake Ezequiel Ramos Mexia, 6 km SW of El Chócon, Neuquén province, Argentina.",gp_mid,-33.84,-38.08,291,AR,,Candeleros,Neuquén,,bed,,,,,,,,lower part of Candeleros (orig. a member); Río Limay Subgroup,fine- and medium-grained sandstone,sandstone,,,,Y,,,,,,fluvial-lacustrine indet.,,"""temperate climate with alternate rainy and dry seasons...shallow-water fluvio-lacustrine systems (lakes and meandering rivers). The tracks were evidently made...on the shores of such lakes.""",macrofossils,none,some,footprints,,,,,trace,medium,autochthonous,snapshot,,,,,,,,,,taxonomic,"selective quarrying,surface (in situ),peel or thin section,field collection,survey of museum collection,observed (not collected)",,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteraichnus,,,,sp.,,M. Carrano,M. Carrano,M. Carrano
295294,occ,,,28233,,n. gen. Huanhepterus n. sp. quingyangensis,species,52768,,Huanhepterus quingyangensis,,species,52768,Valanginian,Albian,139.8,100.5,Dong,1982,7754,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Huanhepterus,38486,,,,1,individuals,107.633331,35.733334,"IVPP V9070 (holotype), impression of a damaged incomplete skeleton with only the antorbital portion of the skull preserved","Huanhe River, Sanshilipu",,Huanhepterus type site,CN,Gansu,Qingyang,based on nearby landmark,minutes,small collection,Left bank of the Huanhe River. Coordinates are for Qingyang,gp_mid,120.69,32.41,604,CN,,Huachihuanhe,Zhidan,,bed,,,,,,,,"Dong (1982) used the similarity of Huanhepterus to the Late Jurassic pterosaur Gnathosaurus to support a Late Jurassic age for the Zhidan Group; however, subsequent work considers this group of Early Cretaceous age (?Valanginian-?Albian: Weishampel et al. 2004). ",Sandstone inferred from diagram.,sandstone,,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,good,,snapshot,,,,,,occasional,,,,taxonomic,"selective quarrying,mechanical,field collection",,,,,,1978,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Huanhepterus,n. gen.,,,quingyangensis,n. sp.,M. Carrano,M. Carrano,R. Butler
297459,occ,,,28506,,Dorygnathus n. sp. mistelgauensis,species,155270,subjective synonym of,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Wild,1971,7866,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,11.466667,49.916668,"Specimen in the private collection of Dr G. Eicken, Bayreuth. Comprises a nearly complete radius, ulna, tibia, and fibula; partial scapula, humerus, carpus, metacarpus, wing-phalanx, rib, and caudal vertebra",Mistelgau station brick pit,,Dorygnathus mistelgauensis holotype,DE,Bayern,,based on nearby landmark,seconds,small collection,"old brickyard pit near the Mistelgau station, near Bayreuth, Frankish Jura, Bayern (Bavaria), Germany.\r\n\r\nWestphal (1962): Northeastern foothills of the Franconian: area of Bayreuth with the until recently still operating brickyard Mistelgau (near Bayreuth), were made in the recent (1952) new finds",gp_mid,27.99,41.08,305,DE,,Posidonia Shale,,Lias Epsilon 2,bed,,,,,,,,"Lias Epsilon 2, probably between levels 1 and 6. Bed is called the ""Monotis-Kalkbank"", or ""Monotis Chalk Bank"", 5 cm above the ""Fischschuppenschicht"" (""Fish-remains Shale""). ","limestone slab, with remnants of thin shale lamellae (containing fish remains) on underside.","""limestone""",,,,Y,"""shale""",,,,Y,marine indet.,,marine inferred from presence of limestone and shale.,macrofossils,,,,,,,,body,,,snapshot,,,,,,occasional,,,,taxonomic,"selective quarrying,mechanical,field collection",,,,,H. Herppich,,"Made from the same horizon as a specimen of <Dapedius sp. and an ichthyosaurian centrum, but at a different time (and perhaps a different specific place).",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,mistelgauensis,n. sp.,M. Carrano,M. Carrano,R. Butler
298936,occ,10516,,28406,,cf. Azhdarcho sp.,genus,70294,,Azhdarcho,,genus,70294,Late Campanian,,83.5,70.6,Pereda-Suberbiola et al.,2000,9559,Chordata,33815,Reptilia,36322,Pterosauria,38461,Azhdarchidae,81005,Azhdarcho,70294,,,,295,specimens,-2.634513,42.664555,,Laño L1A,,Laño Quarry,ES,Castilla y Leon,Burgos,estimated from map,6,outcrop,"approx 1 km. west of Laño, Spain, a disused sand quarry; Treviño, Burgos.\r\n\r\nThe Laño quarry is located between the villages of Laño and Albaina in the Condado de Treviño, an enclave of the province of Burgos that lies within Alava in the Basque Country, in the north of the Iberian Peninsula",gp_mid,8.56,31.34,304,ES,,Vitoria,,,bed,,Lano section,S1U3,bottom to top,,,,"in a sector of the south limb of the Miranda-Trevino syncline, level is also called L1A","Multidirectional cross-laminated sands with microconglomerates in the bottom-sets, rarely more than 1m thick. Strata become massive toward the top, and are frequently intersected by abrasion surfaces showing an iron-mineralized crust or hard-ground. The most important bone accumulation is between two of these hardgrounds. The unit is topped by two black silt beds. ",sandstone,"""cross stratification"",hardground",,conglomeratic,Y,siltstone,black,,,Y,coastal indet.,,"upper foreshore and backshore environments to a subcontinental, plant-rich perhaps swampy environment. The vertebrate bearing levels indicate a continental depositional environment affected by high-energy episodes, a fluviatile environment.","macrofossils,mesofossils,microfossils",,,,,,,,"body,permineralized,replaced with pyrite",,,,,,,,,,,,teeth and isolated post-cranial pieces and fragments,taxonomic,"sieve,field collection",,difficult macrofossils,33 specimens,,,,mostly chelonian shell fragments (30) ,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Azhdarcho,cf.,,,sp.,,J. Alroy,E. Leckey,E. Leckey
300496,occ,,,28919,,Pterosauria indet.,unranked clade,38461,,Pterosauria,,unranked clade,38461,Early Cretaceous,,145,100.5,Dong,1973,7931,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,85.666664,46.099998,IVPP 64047-1,"Delunshan, IVPP site 64047",,"Dlunshan, Wuerho",CN,Xinjiang,,estimated from map,seconds,outcrop,"Delunshan (Dlunshan, Delun Mountain), Dsungar (Junggar) basin, near Wuerho",gp_mid,97.03,39.18,402,CN,,,Tugulu,,group,,,,,,,,,,sandstone,red or brown,lithified,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"surface (float),surface (in situ),mechanical,field collection",IVPP,,,,,1964,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,X. Wang,X. Wang,M. Carrano
303968,occ,22255,,31054,,Rhamphocephalus sp.,genus,156250,,Rhamphocephalus,,genus,156250,Early Bathonian,,167.7,164.7,Unwin,1996,30893,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Rhamphocephalus,156250,,,,,,-1.8,51.985001,"GLRCM G.66839; ""rhamphorhynchoid""",Hornsleasow Quarry,,Snowshill Quarry,UK,England,North Gloucestershire,estimated from map,3,outcrop,"northern Cotswold Hills, 5 km NW of Stow-in-the-Wold, E of Gloucester and Cheltenham, UK National Grid Reference SP 131322",gp_mid,19.1,35.87,315,UK,,Chipping Norton Limestone,Great Oolite,,bed,Zigzagiceras zigzag,,,,,,,"""Hornsleasow Clay Unit"" placed between Chipping Norton Member (above) and Hook Norton Member (below). Upper part of unit is the ""Green Clay"" and lower part is the ""Grey Clay"".  From the macrescens Subzone of the zigzag Zone","Primary (Grey Clay): ""matrix-supported, but contains large, irregularu subrounded limestone cobbles (concentrated in the basal portion, which is interpreted as a regolith), with associated lime and lime-fraction silica sand. The clay is smectitic, with a high organic content, and it contains much partially lignitized wood...finely laminated. This lamination has been somewhat disrupted, possibly by bioturbation.""\r\nSecondary (Green Clay): ""more homogenous than the Grey Clay. Limestone clasts and sand make up only 3 percent of the composition by weight. The deposit has more silica and sand and is an illite/chlorite clay. Vertical rootlets pervade the layer, extending from the mud-cracked, upper surface...into the underlying Grey Clay...The plant material is somewhat oxidized.""",claystone,"planar lamination,bioturbation,pebbly",,carbonaceous,Y,claystone,desiccation cracks,,,Y,karst indet.,,"Clay units were deposited into the karstic surface of the Hook Norton Member. Clay deposition involved low paleocurrent activity and increasingly anoxic conditions. The unit ""is interpreted as a paleosol. The depositional environment...is one of marshy, low-pH type. The partially decayed organic material within this deposit suggests relatively reducing conditions, and the presence of pyrolusite (MnO2)...is suggestive of bog or lake deposition...salinity was low to moderate...The Grey Clay is a waterlogged, boggy paleosol developing within a freshwater to brackish-water pond. The absence of dispersed kerogen indicates a low-energy depositional environment, with little fluvial influence...The Green Clay is also interpreted as a paleosol, deposited under more oxidizing, high-pH conditions.","macrofossils,mesofossils,microfossils",,,,,gastric dissolution,,,body,poor,parautochthonous,time-averaged,concentrate,#NAME?,random,,,frequent,occasional,,"little transport, some breakage but no rounding or highly eroded; no clear paleocurrent direction; some transport possible within the pond itself; possible fecal pellet concentration within the deposit",general faunal/floral,"bulk,surface (in situ),sieve,field collection",,,,,K. Gardner,1987,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphocephalus,,,,sp.,,R. Butler,R. Butler,
303969,occ,22256,,31054,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Early Bathonian,,167.7,164.7,Unwin,1996,30893,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,-1.8,51.985001,,Hornsleasow Quarry,,Snowshill Quarry,UK,England,North Gloucestershire,estimated from map,3,outcrop,"northern Cotswold Hills, 5 km NW of Stow-in-the-Wold, E of Gloucester and Cheltenham, UK National Grid Reference SP 131322",gp_mid,19.1,35.87,315,UK,,Chipping Norton Limestone,Great Oolite,,bed,Zigzagiceras zigzag,,,,,,,"""Hornsleasow Clay Unit"" placed between Chipping Norton Member (above) and Hook Norton Member (below). Upper part of unit is the ""Green Clay"" and lower part is the ""Grey Clay"".  From the macrescens Subzone of the zigzag Zone","Primary (Grey Clay): ""matrix-supported, but contains large, irregularu subrounded limestone cobbles (concentrated in the basal portion, which is interpreted as a regolith), with associated lime and lime-fraction silica sand. The clay is smectitic, with a high organic content, and it contains much partially lignitized wood...finely laminated. This lamination has been somewhat disrupted, possibly by bioturbation.""\r\nSecondary (Green Clay): ""more homogenous than the Grey Clay. Limestone clasts and sand make up only 3 percent of the composition by weight. The deposit has more silica and sand and is an illite/chlorite clay. Vertical rootlets pervade the layer, extending from the mud-cracked, upper surface...into the underlying Grey Clay...The plant material is somewhat oxidized.""",claystone,"planar lamination,bioturbation,pebbly",,carbonaceous,Y,claystone,desiccation cracks,,,Y,karst indet.,,"Clay units were deposited into the karstic surface of the Hook Norton Member. Clay deposition involved low paleocurrent activity and increasingly anoxic conditions. The unit ""is interpreted as a paleosol. The depositional environment...is one of marshy, low-pH type. The partially decayed organic material within this deposit suggests relatively reducing conditions, and the presence of pyrolusite (MnO2)...is suggestive of bog or lake deposition...salinity was low to moderate...The Grey Clay is a waterlogged, boggy paleosol developing within a freshwater to brackish-water pond. The absence of dispersed kerogen indicates a low-energy depositional environment, with little fluvial influence...The Green Clay is also interpreted as a paleosol, deposited under more oxidizing, high-pH conditions.","macrofossils,mesofossils,microfossils",,,,,gastric dissolution,,,body,poor,parautochthonous,time-averaged,concentrate,#NAME?,random,,,frequent,occasional,,"little transport, some breakage but no rounding or highly eroded; no clear paleocurrent direction; some transport possible within the pond itself; possible fecal pellet concentration within the deposit",general faunal/floral,"bulk,surface (in situ),sieve,field collection",,,,,K. Gardner,1987,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Butler,R. Butler,
303970,occ,,,31054,,Pterosauria indet.,unranked clade,38461,,Pterosauria,,unranked clade,38461,Early Bathonian,,167.7,164.7,Metcalf and Walker,1994,8380,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,-1.8,51.985001,,Hornsleasow Quarry,,Snowshill Quarry,UK,England,North Gloucestershire,estimated from map,3,outcrop,"northern Cotswold Hills, 5 km NW of Stow-in-the-Wold, E of Gloucester and Cheltenham, UK National Grid Reference SP 131322",gp_mid,19.1,35.87,315,UK,,Chipping Norton Limestone,Great Oolite,,bed,Zigzagiceras zigzag,,,,,,,"""Hornsleasow Clay Unit"" placed between Chipping Norton Member (above) and Hook Norton Member (below). Upper part of unit is the ""Green Clay"" and lower part is the ""Grey Clay"".  From the macrescens Subzone of the zigzag Zone","Primary (Grey Clay): ""matrix-supported, but contains large, irregularu subrounded limestone cobbles (concentrated in the basal portion, which is interpreted as a regolith), with associated lime and lime-fraction silica sand. The clay is smectitic, with a high organic content, and it contains much partially lignitized wood...finely laminated. This lamination has been somewhat disrupted, possibly by bioturbation.""\r\nSecondary (Green Clay): ""more homogenous than the Grey Clay. Limestone clasts and sand make up only 3 percent of the composition by weight. The deposit has more silica and sand and is an illite/chlorite clay. Vertical rootlets pervade the layer, extending from the mud-cracked, upper surface...into the underlying Grey Clay...The plant material is somewhat oxidized.""",claystone,"planar lamination,bioturbation,pebbly",,carbonaceous,Y,claystone,desiccation cracks,,,Y,karst indet.,,"Clay units were deposited into the karstic surface of the Hook Norton Member. Clay deposition involved low paleocurrent activity and increasingly anoxic conditions. The unit ""is interpreted as a paleosol. The depositional environment...is one of marshy, low-pH type. The partially decayed organic material within this deposit suggests relatively reducing conditions, and the presence of pyrolusite (MnO2)...is suggestive of bog or lake deposition...salinity was low to moderate...The Grey Clay is a waterlogged, boggy paleosol developing within a freshwater to brackish-water pond. The absence of dispersed kerogen indicates a low-energy depositional environment, with little fluvial influence...The Green Clay is also interpreted as a paleosol, deposited under more oxidizing, high-pH conditions.","macrofossils,mesofossils,microfossils",,,,,gastric dissolution,,,body,poor,parautochthonous,time-averaged,concentrate,#NAME?,random,,,frequent,occasional,,"little transport, some breakage but no rounding or highly eroded; no clear paleocurrent direction; some transport possible within the pond itself; possible fecal pellet concentration within the deposit",general faunal/floral,"bulk,surface (in situ),sieve,field collection",,,,,K. Gardner,1987,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,M. Carrano,M. Carrano,R. Butler
343782,occ,,,32324,,Ornithocheiridae indet.,unranked clade,38495,,Ornithocheiridae,,unranked clade,38495,Valanginian,,139.8,132.9,Matsuoka et al.,2002,8713,Chordata,33815,Reptilia,36322,Pterosauria,38461,Ornithocheiridae,38495,,,,,,1,specimens,136.633331,36.166668,SBEI 802,"Kaseki-kabe (facies III), Shiramine",,Kasekiheki,JP,Ishikawa,,based on nearby landmark,minutes,outcrop,"Kuwajima ""Kaseki-kabe"" (= ""fossil bluff""), Shiramine vilage, Ishikawa prefecture, central Japan",gp_mid,141.87,49.57,610,JP,,Kuwajima,Tetori,,group of beds,,,,,,,,"""upper horizon"" of Kuwajima Formation, uppermost part of Itoshiro Subgroup, Tetori Group. Described as ""lower Neocomian"", and older that ""late Barremian"", but authors' use of ""Neocomian"" seems to include some of the Gallic as well.","""alternations of massive sandstones, fine-grained sandstones and mudstones""; facies III = ""massive with occasional thin bedding. They consist of well-sorted silty mud and occasional angular very fine-grained quartz sands. The mud is normally dark greenish-grey in colour, and frequently has a blue-ish tint.""",mudstone,"very fine,gray,green,blue",,"silty,sandy",Y,sandstone,,,,,mire/swamp,,"""deposited in the channels of braided rivers and flood plains"", specifically in a ""vegetated swamp""","macrofossils,mesofossils",,,,,,,,"body,adpression",excellent,,,,,,,,occasional,,,,general faunal/floral,"selective quarrying,surface (in situ),mechanical,field collection",,,,,,"1985, 1997-2009",,"""Theropoda sp. C"" is described as a member of the (unnamed) clade Oviraptorosauria + Therizinosauroidea. Another theropod is described as ""Tetanurae"", but the authors do not indicate whether this is sp. A or B. Note that the authors use ""sp."" for most of the unidentified species, but I have replaced most with ""indet."" because the groups are higher taxa, not genera (i.e. ""Anura indet."" instead of ""Anura sp."").",marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Ornithocheiridae,,,,indet.,,M. Carrano,M. Carrano,R. Butler
